phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
358-1912,0.2809917355371901,0.0,0.0,0.0,0.5556187766714084,0.42424242424242425,0.5555555555555556,0.5958207313720099,0.6352941176470588,0.5959236493044323,0.6579746835443038,0.68,0.6584130557118739,0.625,0.2,0.6259259259259259,0.3333333333333333,0.0
379-3132,0.5289256198347108,0.0,0.0,0.0,0.4088193456614509,0.6909090909090909,0.4088018741633199,0.8188067088259555,0.5764705882352941,0.8188288579747655,0.5382278481012658,0.49142857142857144,0.5385481148002251,0.5700000000000001,0.4,0.5703703703703703,0.4444444444444444,0.0
340-9910,0.43388429752066116,0.0,0.0,0.0,0.3254623044096729,0.6303030303030303,0.3254685408299866,0.2152873247181743,0.5941176470588235,0.21546425105143968,0.5891139240506329,0.44571428571428573,0.5891952729319078,0.0,0.0,0.0,0.2222222222222222,0.0
396-2719,0.6487603305785125,0.0,0.0,0.0,0.6338549075391181,0.6121212121212121,0.6338688085676037,0.5581523233434149,0.7529411764705882,0.5583953413134909,0.5331645569620254,0.6057142857142858,0.5334833989870569,0.34500000000000003,0.1,0.34444444444444444,0.2222222222222222,0.0
369-6204,0.6900826446280992,0.0,1.0,0.42307692307692313,0.5004267425320057,0.42424242424242425,0.500334672021419,0.5820731372009897,0.6176470588235294,0.582012293756066,0.4417721518987342,0.46285714285714286,0.441755768148565,0.365,0.25,0.3648148148148148,0.2222222222222222,0.0
420-9971,0.4710743801652893,1.0,0.0,0.0,0.7109530583214794,0.5757575757575758,0.7108433734939759,0.6667583172944734,0.611764705882353,0.6667745066321579,0.3840506329113924,0.6914285714285714,0.3843556555993247,0.7650000000000001,0.30000000000000004,0.7648148148148147,0.1111111111111111,1.0
410-3782,0.23140495867768596,1.0,1.0,0.576923076923077,0.6671408250355619,0.7878787878787878,0.6671686746987951,0.5367060764366236,0.6823529411764706,0.5367195082497573,0.6805063291139241,0.5371428571428571,0.6809229037703995,0.5700000000000001,0.2,0.5703703703703703,0.2222222222222222,0.0
404-4481,0.27272727272727276,0.0,0.0,0.0,0.5994310099573258,0.703030303030303,0.5993975903614458,0.6026945284575199,0.5058823529411764,0.6027175671303785,0.4549367088607595,0.4742857142857143,0.45526167698368036,0.36000000000000004,0.30000000000000004,0.3592592592592592,0.1111111111111111,0.0
383-9255,0.5206611570247934,0.0,0.0,0.0,0.5186344238975819,0.7515151515151515,0.518574297188755,0.46714324993126205,0.6470588235294118,0.4671627305079262,0.46582278481012657,0.6628571428571428,0.46595385481148,0.4650000000000001,0.15000000000000002,0.46481481481481474,0.1111111111111111,0.0
418-9385,0.31818181818181823,0.0,0.0,0.0,0.541394025604552,0.5333333333333333,0.5413319946452477,0.5347814132526808,0.5235294117647059,0.5347783888709156,0.649367088607595,0.6228571428571429,0.6494091164884637,0.585,0.25,0.5851851851851851,0.2222222222222222,0.0
360-9676,0.4090909090909091,0.0,1.0,0.7307692307692308,0.5038406827880512,0.5333333333333333,0.5038487282463185,0.4500962331591971,0.6352941176470588,0.4500161759948237,0.6144303797468355,0.4114285714285714,0.614518851997749,0.37000000000000005,0.1,0.37037037037037035,0.0,0.0
327-3587,0.42148760330578516,0.0,1.0,0.6923076923076923,0.24807965860597442,0.5575757575757576,0.24799196787148595,0.46549353863073967,0.6470588235294118,0.4655451310255581,0.4220253164556962,0.45714285714285713,0.4220596510973551,0.545,0.25,0.5444444444444444,0.6666666666666666,1.0
385-4715,0.4628099173553719,0.0,0.0,0.0,0.613371266002845,0.5818181818181818,0.6132864792503346,0.5317569425350563,0.7470588235294118,0.5318667098026529,0.2668354430379747,0.6571428571428571,0.26674169949352844,0.675,0.15000000000000002,0.6759259259259258,0.1111111111111111,0.0
414-2695,0.31818181818181823,0.0,0.0,0.0,0.390896159317212,0.6606060606060606,0.3908969210174029,0.6532856750068737,0.28823529411764703,0.6535101908767389,0.5232911392405063,0.7771428571428571,0.5233539673607204,0.7000000000000001,0.55,0.7,0.3333333333333333,0.0
331-5999,0.5289256198347108,0.0,1.0,0.6923076923076923,0.5485064011379801,0.6242424242424243,0.5485274431057564,0.4866648336541105,0.48823529411764705,0.4868974441928179,0.5481012658227848,0.6742857142857143,0.5481148002250985,0.82,0.25,0.8203703703703703,0.1111111111111111,0.0
337-7739,0.23140495867768596,0.0,0.0,0.0,0.4247510668563301,0.6060606060606061,0.4246987951807229,0.5504536706076436,0.6470588235294118,0.5506308637981235,0.5865822784810126,0.5771428571428572,0.5869442881260551,0.5950000000000001,0.15000000000000002,0.5944444444444444,0.2222222222222222,0.0
388-6658,0.3347107438016529,0.0,0.0,0.0,0.4088193456614509,0.703030303030303,0.4088018741633199,0.4693428649986252,0.5823529411764706,0.4694273697832417,0.7283544303797468,0.5428571428571428,0.7287563308947664,0.39,0.25,0.3907407407407407,0.1111111111111111,0.0
405-6943,0.2603305785123967,0.0,0.0,0.0,0.6395448079658607,0.6727272727272727,0.6395582329317269,0.5224085784987628,0.5941176470588235,0.5224846328049174,0.5605063291139241,0.6285714285714286,0.5604952166572876,0.45999999999999996,0.1,0.45925925925925926,0.1111111111111111,0.0
382-4084,0.35123966942148765,0.0,1.0,0.75,0.7431009957325747,0.7393939393939394,0.7429718875502008,0.5889469342864998,0.5941176470588235,0.589129731478486,0.3921518987341772,0.5771428571428572,0.39223410241980866,0.635,0.25,0.6351851851851852,0.2222222222222222,0.0
352-8249,0.6198347107438017,0.0,1.0,0.5,0.5590327169274538,0.593939393939394,0.5590696117804551,0.48336541105306574,0.6529411764705882,0.4833387253316079,0.5615189873417722,0.7085714285714285,0.5616207090602139,0.67,0.25,0.6703703703703704,0.0,0.0
353-8363,0.3842975206611571,0.0,0.0,0.0,0.7715504978662874,0.6363636363636364,0.7714190093708166,0.5570525158097333,0.6176470588235294,0.5571012617275962,0.5610126582278481,0.2914285714285714,0.5610579628587508,0.5750000000000001,0.15000000000000002,0.5759259259259258,0.3333333333333333,1.0
416-2825,0.3677685950413223,0.0,0.0,0.0,0.5894736842105263,0.7333333333333333,0.5893574297188755,0.8042342590046742,0.611764705882353,0.8042704626334519,0.5729113924050633,0.5885714285714285,0.5728756330894766,0.4,0.05,0.4,0.2222222222222222,0.0
342-6696,0.19421487603305787,0.0,0.0,0.0,0.8546230440967283,0.5696969696969697,0.8545850066934404,0.36623590871597467,0.6058823529411764,0.3662245228081527,0.499746835443038,0.5371428571428571,0.4997186268992685,0.36000000000000004,0.25,0.3592592592592592,0.2222222222222222,0.0
338-9210,0.34710743801652894,0.0,1.0,0.7115384615384616,0.6532005689900426,0.7454545454545455,0.6531124497991968,0.36376134176519115,0.5294117647058824,0.36395988353283726,0.5364556962025316,0.4342857142857143,0.5368598761958356,0.47500000000000003,0.4,0.47592592592592586,0.2222222222222222,0.0
328-1768,0.38016528925619836,1.0,1.0,0.38461538461538464,0.5334281650071124,0.6666666666666666,0.5334672021419009,0.46686829804784163,0.5529411764705883,0.4668392106114526,0.4437974683544304,0.7257142857142858,0.44400675295441755,0.605,0.2,0.6055555555555555,0.1111111111111111,0.0
406-5870,0.6942148760330579,1.0,0.0,0.0,0.1624466571834993,0.593939393939394,0.16248326639892907,0.5490789111905416,0.4588235294117647,0.5490132643157554,0.6954430379746835,0.5885714285714285,0.6955543050084412,0.325,0.30000000000000004,0.3259259259259259,0.3333333333333333,0.0
398-3834,0.2768595041322314,0.0,0.0,0.0,0.4611664295874822,0.5212121212121212,0.4611780455153949,0.4261754193016222,0.5058823529411764,0.42639922355224846,0.480253164556962,0.49714285714285716,0.4805852560495216,0.55,0.45,0.55,0.5555555555555556,1.0
330-7754,0.37190082644628103,1.0,0.0,0.0,0.41251778093883357,0.5393939393939394,0.412483266398929,0.48336541105306574,0.6,0.4833387253316079,0.5663291139240506,0.8628571428571429,0.5666854248733821,0.835,0.15000000000000002,0.8351851851851851,0.2222222222222222,1.0
414-9054,0.2768595041322314,0.0,0.0,0.0,0.45376955903271693,0.7454545454545455,0.45381526104417674,0.6620841352763267,0.5470588235294117,0.662245228081527,0.5324050632911392,0.4342857142857143,0.5323579065841306,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.1111111111111111,0.0
350-2832,0.4132231404958678,0.0,0.0,0.0,0.5425320056899005,0.43636363636363634,0.5425033467202142,0.5735496288149574,0.6058823529411764,0.5736007764477515,0.5159493670886076,0.6342857142857142,0.5160382667416995,0.44000000000000006,0.4,0.4407407407407407,0.1111111111111111,0.0
414-9027,0.27272727272727276,0.0,1.0,0.38461538461538464,0.6560455192034139,0.24242424242424243,0.6559571619812584,0.5199340115479791,0.3411764705882353,0.5198964736331284,0.41063291139240504,0.6571428571428571,0.4108047270680923,0.47000000000000003,0.1,0.4703703703703703,0.1111111111111111,0.0
337-1225,0.26859504132231404,0.0,0.0,0.0,0.09672830725462304,0.806060606060606,0.09672021419009372,0.7660159472092385,0.3588235294117647,0.7660951148495633,0.3281012658227848,0.6857142857142857,0.3280810354530107,0.5750000000000001,0.15000000000000002,0.5759259259259258,0.0,0.0
394-6577,0.47520661157024796,0.0,1.0,0.3269230769230769,0.5502133712660029,0.6787878787878788,0.5502008032128515,0.6615342315094859,0.7705882352941177,0.6615981882885797,0.6281012658227848,0.56,0.6280247608328644,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.5555555555555556,0.0
359-6995,0.6487603305785125,0.0,0.0,0.0,0.5746799431009958,0.7636363636363637,0.5746318607764391,0.44954632939235634,0.5058823529411764,0.4496926560983501,0.4946835443037975,0.48,0.49465391108610013,0.52,0.30000000000000004,0.5203703703703704,0.1111111111111111,0.0
377-7561,0.31818181818181823,0.0,0.0,0.0,0.5453769559032717,0.7393939393939394,0.5453480589022758,0.6637338465768491,0.5176470588235293,0.6638628275638951,0.5151898734177215,0.49142857142857144,0.5154755205402364,0.455,0.25,0.45555555555555555,0.1111111111111111,0.0
380-6631,0.487603305785124,0.0,1.0,0.5,0.45889046941678524,0.5878787878787879,0.4588353413654619,0.6882045642012649,0.6470588235294118,0.6884503396958913,0.36050632911392405,0.5257142857142857,0.36072031513787284,0.33,0.4,0.3296296296296296,0.1111111111111111,0.0
390-8876,0.49173553719008267,0.0,0.0,0.0,0.4284495021337127,0.5151515151515151,0.428380187416332,0.3271927412702777,0.7529411764705882,0.3274021352313167,0.589620253164557,0.7028571428571428,0.5897580191333709,0.32000000000000006,0.1,0.32037037037037036,0.1111111111111111,0.0
413-2201,0.6363636363636364,0.0,0.0,0.0,0.5251778093883357,0.6181818181818182,0.5251004016064257,0.5389056915039868,0.6882352941176471,0.5389841475250728,0.5734177215189874,0.6971428571428572,0.5734383792909398,0.39,0.05,0.3907407407407407,0.1111111111111111,0.0
374-2073,0.43388429752066116,0.0,0.0,0.0,0.6278805120910385,0.7272727272727273,0.6278447121820616,0.7429199890019247,0.5588235294117647,0.7431252021999353,0.3078481012658228,0.6457142857142857,0.30782217220033764,0.435,0.25,0.4351851851851852,0.1111111111111111,0.0
417-1272,0.3553719008264463,1.0,0.0,0.0,0.47596017069701285,0.7212121212121212,0.47590361445783136,0.5457794885894969,0.7,0.5457780653510191,0.3369620253164557,0.5028571428571429,0.33708497467642096,0.55,0.30000000000000004,0.55,0.1111111111111111,0.0
358-1129,0.5991735537190083,0.0,1.0,0.6153846153846154,0.438122332859175,0.48484848484848486,0.4380856760374833,0.5100357437448446,0.5352941176470588,0.5101908767389194,0.3751898734177215,0.6114285714285714,0.37535171637591447,0.41,0.2,0.4092592592592592,0.3333333333333333,0.0
394-1211,0.4132231404958678,0.0,1.0,0.5576923076923077,0.3445234708392603,0.703030303030303,0.34454484605087016,0.5125103106956282,0.5882352941176471,0.5124555160142349,0.6118987341772152,0.42857142857142855,0.6122678671918965,0.505,0.30000000000000004,0.5055555555555555,0.0,0.0
327-1319,0.08677685950413223,0.0,1.0,0.44230769230769235,0.5180654338549076,0.5696969696969697,0.5180722891566265,0.45257080010998074,0.34705882352941175,0.45260433516661275,0.32607594936708867,0.5828571428571429,0.32639279684862127,0.635,0.2,0.6351851851851852,0.3333333333333333,0.0
399-4413,0.3677685950413223,0.0,0.0,0.0,0.31180654338549074,0.5333333333333333,0.3117469879518072,0.37833379158647235,0.6352941176470588,0.37851827887415074,0.40430379746835443,0.6914285714285714,0.4046145188519978,0.55,0.25,0.55,0.2222222222222222,0.0
393-9985,0.1652892561983471,0.0,0.0,0.0,0.5971550497866288,0.6363636363636364,0.5970548862115127,0.33516634588946936,0.6176470588235294,0.3351666127466839,0.6422784810126582,0.5942857142857143,0.642656162070906,0.48,0.2,0.4796296296296296,0.1111111111111111,0.0
401-8377,0.2809917355371901,0.0,0.0,0.0,0.4765291607396871,0.46060606060606063,0.47657295850066933,0.6656585097607919,0.5411764705882353,0.6658039469427369,0.2562025316455696,0.5885714285714285,0.25604952166572875,0.5700000000000001,0.2,0.5703703703703703,0.2222222222222222,0.0
331-3202,0.1322314049586777,0.0,0.0,0.0,0.6085348506401138,0.5333333333333333,0.608433734939759,0.6593346164421227,0.7,0.6593335490132642,0.3764556962025316,0.4057142857142857,0.3764772087788408,0.49000000000000005,0.7000000000000001,0.4907407407407407,0.2222222222222222,0.0
358-5953,0.45867768595041325,0.0,0.0,0.0,0.3294452347083926,0.6545454545454545,0.32948460508701477,0.6689579323618368,0.6529411764705882,0.6690391459074733,0.4673417721518987,0.44571428571428573,0.4676420934158695,0.655,0.25,0.6555555555555556,0.1111111111111111,0.0
380-7624,0.44214876033057854,0.0,1.0,0.576923076923077,0.7869132290184923,0.6,0.786813922356091,0.6051690954083035,0.6647058823529411,0.6053057263021676,0.4503797468354431,0.5428571428571428,0.45075970737197524,0.49000000000000005,0.30000000000000004,0.4907407407407407,0.2222222222222222,0.0
416-5261,0.5578512396694215,0.0,1.0,0.40384615384615385,0.5103840682788051,0.5333333333333333,0.5103748326639893,0.497937860874347,0.5705882352941176,0.4978971206729214,0.8118987341772151,0.6857142857142857,0.8120427687113112,0.47500000000000003,0.2,0.47592592592592586,0.2222222222222222,0.0
417-5067,0.5247933884297521,0.0,0.0,0.0,0.5328591749644381,0.509090909090909,0.5327978580990629,0.7445697003024471,0.5588235294117647,0.7447428016823034,0.5225316455696203,0.38857142857142857,0.5227912211592571,0.505,0.25,0.5055555555555555,0.1111111111111111,0.0
345-6515,0.10743801652892562,0.0,0.0,0.0,0.5724039829302987,0.7757575757575758,0.572289156626506,0.6246906791311521,0.5882352941176471,0.6247169200905855,0.3691139240506329,0.52,0.3691615081598199,0.42000000000000004,0.15000000000000002,0.42037037037037034,0.2222222222222222,0.0
406-1349,0.6611570247933884,1.0,0.0,0.0,0.5394025604551921,0.4727272727272727,0.5393239625167335,0.7352213362661534,0.6882352941176471,0.7353607246845681,0.4670886075949367,0.7828571428571428,0.46707934721440636,0.065,0.30000000000000004,0.06481481481481481,0.1111111111111111,0.0
360-9038,0.1322314049586777,0.0,1.0,0.6730769230769231,0.5314366998577525,0.7515151515151515,0.5314591700133869,0.7176244157272478,0.40588235294117647,0.717890650274992,0.8045569620253165,0.5885714285714285,0.8047270680922904,0.75,0.25,0.7499999999999999,0.0,0.0
348-3444,0.49173553719008267,0.0,1.0,0.5961538461538461,0.4366998577524894,0.503030303030303,0.4367469879518073,0.6024195765740995,0.5647058823529412,0.6023940472339049,0.6010126582278481,0.4342857142857143,0.6010129431626337,0.5700000000000001,0.2,0.5703703703703703,0.0,0.0
370-2892,0.4628099173553719,0.0,0.0,0.0,0.5337126600284495,0.5878787878787879,0.5336345381526104,0.5724498212812758,0.6941176470588235,0.5726302167583306,0.40227848101265823,0.5771428571428572,0.4023635340461452,0.435,0.30000000000000004,0.4351851851851852,0.2222222222222222,0.0
383-4061,0.5,1.0,0.0,0.0,0.6568990042674253,0.8,0.6567938420348058,0.6686829804784162,0.5823529411764706,0.6687156260109998,0.4617721518987342,0.32571428571428573,0.4620146314012381,0.55,0.1,0.55,0.0,1.0
391-7937,0.6074380165289256,0.0,1.0,0.5,0.6967283072546231,0.9090909090909091,0.696619812583668,0.3244432224360737,0.8117647058823529,0.324490456163054,0.5974683544303797,0.52,0.5976364659538548,0.76,0.2,0.7592592592592592,0.2222222222222222,0.0
389-4083,0.30165289256198347,0.0,0.0,0.0,0.6568990042674253,0.5636363636363636,0.6567938420348058,0.6131427000274952,0.4588235294117647,0.6133937237140085,0.399493670886076,0.5771428571428572,0.3995498030388295,0.485,0.1,0.48518518518518516,0.3333333333333333,0.0
410-9633,0.43388429752066116,0.0,0.0,0.0,0.5322901849217638,0.6303030303030303,0.5322958500669344,0.6879296123178443,0.6882352941176471,0.6881268197994177,0.3668354430379747,0.46285714285714286,0.36691052335396734,0.55,0.15000000000000002,0.55,0.1111111111111111,0.0
418-9502,0.7355371900826446,0.0,0.0,0.0,0.4856330014224751,0.32727272727272727,0.4856091030789826,0.5254330492163871,0.6352941176470588,0.5253963118731801,0.5432911392405063,0.6114285714285714,0.5436128306133934,0.665,0.2,0.6648148148148147,0.1111111111111111,0.0
339-6637,0.6115702479338844,1.0,1.0,0.5384615384615385,0.3610241820768137,0.5878787878787879,0.3609437751004016,0.45889469342865,0.6,0.4590747330960854,0.36759493670886073,0.44,0.3674732695554305,0.44000000000000006,0.15000000000000002,0.4407407407407407,0.5555555555555556,1.0
356-3403,0.3140495867768595,0.0,0.0,0.0,0.539118065433855,0.6787878787878788,0.539156626506024,0.569150398680231,0.5588235294117647,0.5693950177935944,0.5420253164556962,0.52,0.541924592009004,0.45999999999999996,0.35000000000000003,0.45925925925925926,0.0,0.0
371-9457,0.5206611570247934,1.0,0.0,0.0,0.503271692745377,0.6666666666666666,0.5031793842034806,0.461644212262854,0.5882352941176471,0.4616628922678745,0.4612658227848101,0.7885714285714286,0.46145188519977487,0.385,0.1,0.3851851851851852,0.1111111111111111,1.0
391-8087,0.32644628099173556,0.0,0.0,0.0,0.45832147937411094,0.6,0.4583333333333333,0.5466043442397581,0.4764705882352941,0.54674862504044,0.5782278481012658,0.6628571428571428,0.578503095104108,0.53,0.2,0.5296296296296296,0.1111111111111111,0.0
392-6420,0.43388429752066116,0.0,0.0,0.0,0.4819345661450925,0.6484848484848484,0.4819277108433735,0.5422051141050316,0.4176470588235294,0.5422193464898092,0.5118987341772152,0.4514285714285714,0.5120990433314575,0.535,0.2,0.5351851851851852,0.1111111111111111,0.0
399-4094,0.24793388429752067,0.0,1.0,0.38461538461538464,0.7237553342816502,0.806060606060606,0.7237282463186078,0.4445971954907891,0.5647058823529412,0.44451633775477195,0.6364556962025316,0.52,0.6364659538548115,0.525,0.2,0.5259259259259259,0.0,0.0
